est I-Claim HighQuality
la I-Claim HighQuality
seule I-Claim HighQuality
donnée I-Claim HighQuality
qui I-Claim HighQuality
pose I-Claim HighQuality
un I-Claim HighQuality
peu I-Claim HighQuality
problème, I-Claim HighQuality
car B-Claim HighQuality
bien I-Claim HighQuality
qu'il I-Claim HighQuality
s'agisse I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
cause I-Claim HighQuality
la I-Claim HighQuality
plus I-Claim HighQuality
fréquente I-Claim HighQuality
du I-Claim HighQuality
syndrome I-Claim HighQuality
néphrotique I-Claim HighQuality
idiopathique I-Claim HighQuality
chez I-Claim HighQuality
les I-Claim HighQuality
enfants I-Claim HighQuality
et I-Claim HighQuality
les I-Claim HighQuality
adolescents, I-Claim HighQuality
il I-Claim HighQuality
est I-Claim HighQuality
généralement I-Claim HighQuality
recommandé I-Claim HighQuality
d'effectuer I-Claim HighQuality
une I-Claim HighQuality
biopsie I-Claim HighQuality
avant I-Claim HighQuality
le I-Claim HighQuality
traitement I-Claim HighQuality
chez I-Claim HighQuality
les I-Claim HighQuality
personnes I-Claim HighQuality
de I-Claim HighQuality
plus I-Claim HighQuality
de I-Claim HighQuality
16 I-Claim HighQuality
ans, I-Claim HighQuality
mais O 
en B-Claim HighQuality
tout I-Claim HighQuality
état I-Claim HighQuality
de I-Claim HighQuality
cause, I-Claim HighQuality
cette I-Claim HighQuality
question I-Claim HighQuality
ne I-Claim HighQuality
fait I-Claim HighQuality
pas I-Claim HighQuality
l'objet I-Claim HighQuality
d'une I-Claim HighQuality
grande I-Claim HighQuality
discussion. I-Claim HighQuality

QUESTION O 
TYPE: O 
ONCOLOGIE O 

CLINICAL O 
CASE: O 

Femme B-Premise HighQuality
de I-Premise HighQuality
32 I-Premise HighQuality
ans I-Premise HighQuality
atteinte I-Premise HighQuality
d'un I-Premise HighQuality
syndrome I-Premise HighQuality
de I-Premise HighQuality
néoplasie I-Premise HighQuality
endocrinienne I-Premise HighQuality
multiple I-Premise HighQuality
de I-Premise HighQuality
type I-Premise HighQuality
2A I-Premise HighQuality
(MEN-2A) I-Premise HighQuality
et I-Premise HighQuality
porteuse I-Premise HighQuality
d'une I-Premise HighQuality
mutation I-Premise HighQuality
RET. I-Premise HighQuality

Une B-Premise HighQuality
échographie I-Premise HighQuality
du I-Premise HighQuality
cou I-Premise HighQuality
identifie I-Premise HighQuality
un I-Premise HighQuality
nodule I-Premise HighQuality
hypoéchogène I-Premise HighQuality
de I-Premise HighQuality
6 I-Premise HighQuality
mm I-Premise HighQuality
avec I-Premise HighQuality
des I-Premise HighQuality
calcifications I-Premise HighQuality
à I-Premise HighQuality
l'intérieur. I-Premise HighQuality

Une B-Premise HighQuality
thyroïdectomie I-Premise HighQuality
totale I-Premise HighQuality
et I-Premise HighQuality
un I-Premise HighQuality
curage I-Premise HighQuality
ganglionnaire I-Premise HighQuality
cervical I-Premise HighQuality
ont I-Premise HighQuality
été I-Premise HighQuality
décidés. I-Premise HighQuality

L'examen B-Premise HighQuality
macroscopique I-Premise HighQuality
a I-Premise HighQuality
révélé I-Premise HighQuality
un I-Premise HighQuality
total I-Premise HighQuality
de I-Premise HighQuality
trois I-Premise HighQuality
nodules, I-Premise HighQuality
deux I-Premise HighQuality
dans I-Premise HighQuality
le I-Premise HighQuality
lobe I-Premise HighQuality
droit I-Premise HighQuality
mesurant I-Premise HighQuality
5 I-Premise HighQuality
et I-Premise HighQuality
6 I-Premise HighQuality
mm, I-Premise HighQuality
et I-Premise HighQuality
un I-Premise HighQuality
dans I-Premise HighQuality
le I-Premise HighQuality
lobe I-Premise HighQuality
gauche I-Premise HighQuality
mesurant I-Premise HighQuality
4 I-Premise HighQuality
mm. I-Premise HighQuality

Au B-Premise HighQuality
microscope, I-Premise HighQuality
les I-Premise HighQuality
trois I-Premise HighQuality
lésions I-Premise HighQuality
consistent I-Premise HighQuality
en I-Premise HighQuality
une I-Premise HighQuality
prolifération I-Premise HighQuality
uniforme I-Premise HighQuality
de I-Premise HighQuality
cellules I-Premise HighQuality
arrondies I-Premise HighQuality
disposées I-Premise HighQuality
de I-Premise HighQuality
manière I-Premise HighQuality
solide I-Premise HighQuality
et I-Premise HighQuality
accompagnées I-Premise HighQuality
de I-Premise HighQuality
calcifications I-Premise HighQuality
et I-Premise HighQuality
de I-Premise HighQuality
dépôts I-Premise HighQuality
amyloïdes. I-Premise HighQuality

Les B-Premise HighQuality
noyaux I-Premise HighQuality
ne I-Premise HighQuality
sont I-Premise HighQuality
pas I-Premise HighQuality
clairs I-Premise HighQuality
et I-Premise HighQuality
ne I-Premise HighQuality
présentent I-Premise HighQuality
pas I-Premise HighQuality
d'indentations I-Premise HighQuality
ou I-Premise HighQuality
de I-Premise HighQuality
pseudo-inclusions. I-Premise HighQuality

La B-Premise HighQuality
coloration I-Premise HighQuality
immunohistochimique I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
synaptophysine I-Premise HighQuality
est I-Premise HighQuality
positive. I-Premise HighQuality

Les B-Premise HighQuality
métastases I-Premise HighQuality
sont I-Premise HighQuality
identifiées I-Premise HighQuality
lors I-Premise HighQuality
du I-Premise HighQuality
curage I-Premise HighQuality
ganglionnaire I-Premise HighQuality
cervical. I-Premise HighQuality

Quel O 
est O 
le O 
diagnostic O 
pathologique O 
des O 
lésions O 
identifiées O 
lors O 
d'une O 
thyroïdectomie O 
totale O 
? O 

1- O 
Carcinome B-Claim HighQuality
multifocal I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
moelle I-Claim HighQuality
épinière. I-Claim HighQuality

2- O 
Carcinome B-Claim HighQuality
papillaire I-Claim HighQuality
multifocal. I-Claim HighQuality

3- O 
Carcinome B-Claim HighQuality
folliculaire. I-Claim HighQuality

4- O 
Hyperplasie B-Claim HighQuality
des I-Claim HighQuality
cellules I-Claim HighQuality
parafolliculaires. I-Claim HighQuality

5- O 
nan O 

BONNE O 
RÉPONSE O 
: O 
1 O 

RET B-Claim HighQuality
typique I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
thyroïde I-Claim HighQuality
médullaire I-Claim HighQuality
(cellules B-Premise HighQuality
C, I-Premise HighQuality
calcitonine I-Premise HighQuality
élevée, I-Premise HighQuality
hérédité I-Premise HighQuality
MEN-2nd, I-Premise HighQuality
question O 
typique O 
MIR). O 

QUESTION O 
TYPE: O 
RHEUMATOLOGIE O 

CLINICAL O 
CASE: O 

Une B-Premise HighQuality
femme I-Premise HighQuality
noire I-Premise HighQuality
de I-Premise HighQuality
27 I-Premise HighQuality
ans I-Premise HighQuality
consulte I-Premise HighQuality
pour I-Premise HighQuality
l'apparition I-Premise HighQuality
d'œdèmes I-Premise HighQuality
des I-Premise HighQuality
membres I-Premise HighQuality
inférieurs, I-Premise HighQuality
une I-Premise HighQuality
diminution I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
diurèse, I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
fièvre I-Premise HighQuality
et I-Premise HighQuality
une I-Premise HighQuality
éruption I-Premise HighQuality
malaire I-Premise HighQuality
en I-Premise HighQuality
forme I-Premise HighQuality
d'ailes I-Premise HighQuality
de I-Premise HighQuality
papillon I-Premise HighQuality
présente I-Premise HighQuality
depuis I-Premise HighQuality
20 I-Premise HighQuality
jours. I-Premise HighQuality

Les B-Premise HighQuality
examens I-Premise HighQuality
de I-Premise HighQuality
laboratoire I-Premise HighQuality
ont I-Premise HighQuality
révélé I-Premise HighQuality
une I-Premise HighQuality
créatinine I-Premise HighQuality
de I-Premise HighQuality
3 I-Premise HighQuality
mg/dl, I-Premise HighQuality
une I-Premise HighQuality
leucopénie, I-Premise HighQuality
une I-Premise HighQuality
hémoglobine I-Premise HighQuality
de I-Premise HighQuality
10,5 I-Premise HighQuality
g/dl I-Premise HighQuality
(normochrome I-Premise HighQuality
normocytaire), I-Premise HighQuality
une I-Premise HighQuality
CRP I-Premise HighQuality
de I-Premise HighQuality
9 I-Premise HighQuality
mg/dl I-Premise HighQuality
et I-Premise HighQuality
une I-Premise HighQuality
ESR I-Premise HighQuality
de I-Premise HighQuality
60 I-Premise HighQuality
mm. I-Premise HighQuality

En O 
ce O 
qui O 
concerne O 
la O 
pathologie O 
présentée O 
par O 
ce O 
patient, O 
cochez O 
la O 
bonne O 
réponse O 
: O 

1- O 
Les B-Claim HighQuality
médicaments I-Claim HighQuality
anti-Sm I-Claim HighQuality
ne I-Claim HighQuality
sont I-Claim HighQuality
pas I-Claim HighQuality
spécifiques I-Claim HighQuality
à I-Claim HighQuality
cette I-Claim HighQuality
pathologie. I-Claim HighQuality

2- O 
Les B-Claim HighQuality
anticorps I-Claim HighQuality
anti-centromères I-Claim HighQuality
sont I-Claim HighQuality
détectés I-Claim HighQuality
dans I-Claim HighQuality
90% I-Claim HighQuality
des I-Claim HighQuality
cas. I-Claim HighQuality

3- O 
Les B-Claim HighQuality
ANA I-Claim HighQuality
(anticorps I-Claim HighQuality
antinucléaires) I-Claim HighQuality
sont I-Claim HighQuality
détectés I-Claim HighQuality
dans I-Claim HighQuality
50% I-Claim HighQuality
des I-Claim HighQuality
cas. I-Claim HighQuality

4- O 
L'anti-DNA B-Claim HighQuality
bicaténaire I-Claim HighQuality
ou I-Claim HighQuality
natif I-Claim HighQuality
est I-Claim HighQuality
corrélé I-Claim HighQuality
au I-Claim HighQuality
risque I-Claim HighQuality
de I-Claim HighQuality
néphrite. I-Claim HighQuality

5- O 
nan O 

BONNE O 
RÉPONSE O 
: O 
4 O 

Une O 
autre O 
question O 
sur O 
les O 
anticorps O 
du O 
LED. O 

Cas B-Claim HighQuality
clinique I-Claim HighQuality
de I-Claim HighQuality
LED I-Claim HighQuality
avec I-Claim HighQuality
atteinte I-Claim HighQuality
rénale, I-Claim HighQuality
dans I-Claim HighQuality
lequel I-Claim HighQuality
un I-Claim HighQuality
anti-DNA I-Claim HighQuality
double I-Claim HighQuality
brin I-Claim HighQuality
positif I-Claim HighQuality
augmente I-Claim HighQuality
le I-Claim HighQuality
risque I-Claim HighQuality
de I-Claim HighQuality
néphrite. I-Claim HighQuality

Pour B-Claim HighQuality
le I-Claim HighQuality
reste, I-Claim HighQuality
l'anti-Sm I-Claim HighQuality
est I-Claim HighQuality
spécifique I-Claim HighQuality
du I-Claim HighQuality
LED, I-Claim HighQuality
l'ANA B-Claim HighQuality
est I-Claim HighQuality
détecté I-Claim HighQuality
dans I-Claim HighQuality
plus I-Claim HighQuality
de I-Claim HighQuality
90 I-Claim HighQuality
% I-Claim HighQuality
des I-Claim HighQuality
cas I-Claim HighQuality
et O 
l'anti-centromère B-Claim HighQuality
est I-Claim HighQuality
typique I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
sclérodermie. I-Claim HighQuality

QUESTION O 
TYPE: O 
RHEUMATOLOGIE O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
homme I-Premise HighQuality
de I-Premise HighQuality
75 I-Premise HighQuality
ans, I-Premise HighQuality
hypertendu I-Premise HighQuality
et I-Premise HighQuality
traité I-Premise HighQuality
à I-Premise HighQuality
l'énalapril I-Premise HighQuality
(20 I-Premise HighQuality
mg/jour), I-Premise HighQuality
a I-Premise HighQuality
consulté I-Premise HighQuality
pour I-Premise HighQuality
une I-Premise HighQuality
détérioration I-Premise HighQuality
de I-Premise HighQuality
son I-Premise HighQuality
état I-Premise HighQuality
général, I-Premise HighQuality
des I-Premise HighQuality
céphalées I-Premise HighQuality
bitemporales I-Premise HighQuality
et I-Premise HighQuality
une I-Premise HighQuality
claudication I-Premise HighQuality
mandibulaire I-Premise HighQuality
depuis I-Premise HighQuality
3 I-Premise HighQuality
semaines. I-Premise HighQuality

En B-Premise HighQuality
outre, I-Premise HighQuality
au I-Premise HighQuality
cours I-Premise HighQuality
des I-Premise HighQuality
dernières I-Premise HighQuality
heures, I-Premise HighQuality
il I-Premise HighQuality
a I-Premise HighQuality
signalé I-Premise HighQuality
deux I-Premise HighQuality
épisodes I-Premise HighQuality
d'amaurosis I-Premise HighQuality
fugax I-Premise HighQuality
de I-Premise HighQuality
l'œil I-Premise HighQuality
gauche. I-Premise HighQuality

L'examen B-Premise HighQuality
physique I-Premise HighQuality
a I-Premise HighQuality
révélé I-Premise HighQuality
un I-Premise HighQuality
épaississement I-Premise HighQuality
et I-Premise HighQuality
une I-Premise HighQuality
absence I-Premise HighQuality
de I-Premise HighQuality
pouls I-Premise HighQuality
dans I-Premise HighQuality
l'artère I-Premise HighQuality
temporale I-Premise HighQuality
gauche. I-Premise HighQuality

Analyse B-Premise HighQuality
: I-Premise HighQuality
CRP I-Premise HighQuality
6 I-Premise HighQuality
mg/dl I-Premise HighQuality
(VN I-Premise HighQuality
<1) I-Premise HighQuality
; I-Premise HighQuality
hémoglobine I-Premise HighQuality
10,5 I-Premise HighQuality
g/dl I-Premise HighQuality
; I-Premise HighQuality
ESR I-Premise HighQuality
92 I-Premise HighQuality
mm. I-Premise HighQuality

Radiographie B-Premise HighQuality
pulmonaire I-Premise HighQuality
normale. I-Premise HighQuality

En O 
tenant O 
compte O 
du O 
diagnostic O 
le O 
plus O 
probable, O 
cochez O 
la O 
bonne O 
option O 
de O 
traitement O 
: O 

1- O 
Le B-Claim HighQuality
rituximab I-Claim HighQuality
doit I-Claim HighQuality
être I-Claim HighQuality
administré, I-Claim HighQuality
les I-Claim HighQuality
glucocorticoïdes I-Claim HighQuality
ayant I-Claim HighQuality
été I-Claim HighQuality
relégués I-Claim HighQuality
en I-Claim HighQuality
seconde I-Claim HighQuality
intention I-Claim HighQuality
en I-Claim HighQuality
raison I-Claim HighQuality
de I-Claim HighQuality
leurs I-Claim HighQuality
effets I-Claim HighQuality
secondaires. I-Claim HighQuality

2- O 
Le B-Claim HighQuality
tocilizumab I-Claim HighQuality
s'est I-Claim HighQuality
avéré I-Claim HighQuality
efficace I-Claim HighQuality
pour I-Claim HighQuality
réduire I-Claim HighQuality
les I-Claim HighQuality
rechutes I-Claim HighQuality
et I-Claim HighQuality
la I-Claim HighQuality
dose I-Claim HighQuality
cumulative I-Claim HighQuality
de I-Claim HighQuality
prednisone I-Claim HighQuality
chez I-Claim HighQuality
plus I-Claim HighQuality
de I-Claim HighQuality
50 I-Claim HighQuality
% I-Claim HighQuality
des I-Claim HighQuality
patients. I-Claim HighQuality

3- O 
En B-Claim HighQuality
présence I-Claim HighQuality
de I-Claim HighQuality
symptômes I-Claim HighQuality
ischémiques, I-Claim HighQuality
et I-Claim HighQuality
afin I-Claim HighQuality
de I-Claim HighQuality
ne I-Claim HighQuality
pas I-Claim HighQuality
aggraver I-Claim HighQuality
le I-Claim HighQuality
risque I-Claim HighQuality
vasculaire I-Claim HighQuality
du I-Claim HighQuality
patient, I-Claim HighQuality
l'utilisation I-Claim HighQuality
de I-Claim HighQuality
glucocorticoïdes I-Claim HighQuality
à I-Claim HighQuality
des I-Claim HighQuality
doses I-Claim HighQuality
supérieures I-Claim HighQuality
à I-Claim HighQuality
30 I-Claim HighQuality
mg/jour I-Claim HighQuality
doit I-Claim HighQuality
être I-Claim HighQuality
évitée. I-Claim HighQuality

4- O 
En B-Claim HighQuality
association I-Claim HighQuality
avec I-Claim HighQuality
des I-Claim HighQuality
bolus I-Claim HighQuality
de I-Claim HighQuality
glucocorticoïdes I-Claim HighQuality
de I-Claim HighQuality
1 I-Claim HighQuality
g/jour, I-Claim HighQuality
l'infliximab I-Claim HighQuality
doit I-Claim HighQuality
être I-Claim HighQuality
utilisé I-Claim HighQuality
en I-Claim HighQuality
première I-Claim HighQuality
intention I-Claim HighQuality
pour I-Claim HighQuality
l'induction I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
rémission. I-Claim HighQuality

5- O 
nan O 

BONNE O 
RÉPONSE O 
: O 
2 O 

Cas B-Claim HighQuality
clinique I-Claim HighQuality
d'artérite I-Claim HighQuality
à I-Claim HighQuality
cellules I-Claim HighQuality
géantes. I-Claim HighQuality

La B-Claim HighQuality
corticothérapie I-Claim HighQuality
reste I-Claim HighQuality
le I-Claim HighQuality
premier I-Claim HighQuality
choix I-Claim HighQuality
(réponse I-Claim HighQuality
1 I-Claim HighQuality
incorrecte), I-Claim HighQuality
à I-Claim HighQuality
administrer I-Claim HighQuality
en I-Claim HighQuality
impulsions I-Claim HighQuality
(doses I-Claim HighQuality
différentes I-Claim HighQuality
selon I-Claim HighQuality
la I-Claim HighQuality
littérature, I-Claim HighQuality
mais I-Claim HighQuality
au I-Claim HighQuality
moins I-Claim HighQuality
125 I-Claim HighQuality
mg/j) I-Claim HighQuality
en I-Claim HighQuality
cas I-Claim HighQuality
d'atteinte I-Claim HighQuality
oculaire I-Claim HighQuality
(réponse B-Claim HighQuality
3 I-Claim HighQuality
incorrecte). I-Claim HighQuality

Le B-Claim HighQuality
traitement I-Claim HighQuality
de I-Claim HighQuality
choix I-Claim HighQuality
actuel I-Claim HighQuality
pour I-Claim HighQuality
l'économie I-Claim HighQuality
de I-Claim HighQuality
corticostéroïdes I-Claim HighQuality
est I-Claim HighQuality
le I-Claim HighQuality
tocilizumab I-Claim HighQuality
(réponse I-Claim HighQuality
4 I-Claim HighQuality
incorrecte), I-Claim HighQuality
qui I-Claim HighQuality
s'est I-Claim HighQuality
également I-Claim HighQuality
révélé I-Claim HighQuality
capable I-Claim HighQuality
de I-Claim HighQuality
réduire I-Claim HighQuality
les I-Claim HighQuality
récidives I-Claim HighQuality
(réponse B-Claim HighQuality
2 I-Claim HighQuality
correcte). I-Claim HighQuality

QUESTION O 
TYPE: O 
PSYCHIATRIE O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
homme I-Premise HighQuality
de I-Premise HighQuality
31 I-Premise HighQuality
ans, I-Premise HighQuality
sans I-Premise HighQuality
antécédents I-Premise HighQuality
psychiatriques, I-Premise HighQuality
s'est I-Premise HighQuality
présenté I-Premise HighQuality
au I-Premise HighQuality
service I-Premise HighQuality
des I-Premise HighQuality
urgences I-Premise HighQuality
en I-Premise HighQuality
signalant... I-Premise HighQuality
des I-Premise HighQuality
symptômes I-Premise HighQuality
d'anxiété)¨. I-Premise HighQuality

Il B-Premise HighQuality
y I-Premise HighQuality
a I-Premise HighQuality
deux I-Premise HighQuality
jours, I-Premise HighQuality
j'ai I-Premise HighQuality
vu I-Premise HighQuality
une I-Premise HighQuality
autre I-Premise HighQuality
image I-Premise HighQuality
comme I-Premise HighQuality
celle-ci I-Premise HighQuality
.... I-Premise HighQuality

Il O 
y O 
a O 
1 O 
semaine, O 
elle O 
a O 
rompu O 
avec O 
son O 
compagnon... O 
Elle O 
a O 
exclu O 
toute O 
pathologie O 
organique.... O 
: O 

1- O 
Réaction B-Claim HighQuality
de I-Claim HighQuality
stress I-Claim HighQuality
post-traumatique. I-Claim HighQuality

2- O 
Trouble B-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
personnalité I-Claim HighQuality
dépendante I-Claim HighQuality
"aiguë". I-Claim HighQuality

3- O 
Trouble B-Claim HighQuality
dépressif. I-Claim HighQuality

4- O 
Agoraphobie. B-Claim HighQuality

5- O 
Crise B-Claim HighQuality
d'angoisse. I-Claim HighQuality

BONNE O 
RÉPONSE O 
: O 
5 O 

Il O 
est O 
bon O 
qu'ils O 
vous O 
parlent O 
de O 
leurs O 
antécédents O 
(nous O 
avons O 
tous O 
des O 
antécédents O 
parce O 
que O 
nous O 
avons O 
tous O 
une O 
vie) O 
et O 
qu'ils O 
excluent O 
toute O 
pathologie O 
organique. O 

C'est O 
fondamental. O 

N'oublions B-Claim HighQuality
pas I-Claim HighQuality
que I-Claim HighQuality
les I-Claim HighQuality
hypocondriaques I-Claim HighQuality
ont I-Claim HighQuality
aussi I-Claim HighQuality
un I-Claim HighQuality
corps. I-Claim HighQuality

Nous B-Claim HighQuality
éliminons I-Claim HighQuality
d'abord I-Claim HighQuality
le I-Claim HighQuality
trouble I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
personnalité I-Claim HighQuality
"aigu" I-Claim HighQuality
le I-Claim HighQuality
plus I-Claim HighQuality
frappant. I-Claim HighQuality

La O 
personnalité O 
nous O 
accompagne O 
tout O 
au O 
long O 
de O 
notre O 
vie. O 

Il B-Premise HighQuality
n'y I-Premise HighQuality
a I-Premise HighQuality
pas I-Premise HighQuality
de I-Premise HighQuality
caractéristiques I-Premise HighQuality
"pointues" I-Premise HighQuality
dans I-Premise HighQuality
notre I-Premise HighQuality
personnalité. I-Premise HighQuality

Trouble B-Premise HighQuality
dépressif I-Premise HighQuality
? I-Premise HighQuality
Il I-Premise HighQuality
y I-Premise HighQuality
a I-Premise HighQuality
un I-Premise HighQuality
critère I-Premise HighQuality
de I-Premise HighQuality
temps I-Premise HighQuality
qui I-Premise HighQuality
n'est I-Premise HighQuality
pas I-Premise HighQuality
respecté, I-Premise HighQuality
je B-Claim HighQuality
peux I-Claim HighQuality
être I-Claim HighQuality
triste, I-Claim HighQuality
mais I-Claim HighQuality
être I-Claim HighQuality
triste I-Claim HighQuality
n'est I-Claim HighQuality
pas I-Claim HighQuality
une I-Claim HighQuality
dépression I-Claim HighQuality
(1). I-Claim HighQuality

S'il B-Premise HighQuality
s'agissait I-Premise HighQuality
d'une I-Premise HighQuality
agoraphobie, I-Premise HighQuality
on I-Premise HighQuality
nous I-Premise HighQuality
aurait I-Premise HighQuality
expliqué I-Premise HighQuality
le I-Premise HighQuality
contexte, I-Premise HighQuality
une I-Premise HighQuality
réaction I-Premise HighQuality
de I-Premise HighQuality
stress I-Premise HighQuality
post-traumatique I-Premise HighQuality
? I-Premise HighQuality

C'est O 
une O 
bonne O 
idée. O 

Le B-Claim HighQuality
terme I-Claim HighQuality
correct I-Claim HighQuality
serait I-Claim HighQuality
syndrome I-Claim HighQuality
de I-Claim HighQuality
stress I-Claim HighQuality
post-traumatique I-Claim HighQuality
ou I-Claim HighQuality
réaction I-Claim HighQuality
de I-Claim HighQuality
stress I-Claim HighQuality
aigu, I-Claim HighQuality
et O 
selon B-Premise HighQuality
la I-Premise HighQuality
CIM I-Premise HighQuality
10 I-Premise HighQuality
: I-Premise HighQuality
"Le I-Premise HighQuality
facteur I-Premise HighQuality
de I-Premise HighQuality
stress I-Premise HighQuality
peut I-Premise HighQuality
être I-Premise HighQuality
une I-Premise HighQuality
expérience I-Premise HighQuality
traumatique I-Premise HighQuality
dévastatrice I-Premise HighQuality
impliquant I-Premise HighQuality
une I-Premise HighQuality
menace I-Premise HighQuality
sérieuse I-Premise HighQuality
pour I-Premise HighQuality
la I-Premise HighQuality
sécurité I-Premise HighQuality
ou I-Premise HighQuality
l'intégrité I-Premise HighQuality
physique I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
personne I-Premise HighQuality
qui I-Premise HighQuality
souffre I-Premise HighQuality
ou I-Premise HighQuality
de I-Premise HighQuality
ses I-Premise HighQuality
proches I-Premise HighQuality
(par I-Premise HighQuality
exemple, I-Premise HighQuality
catastrophes I-Premise HighQuality
naturelles, I-Premise HighQuality
accidents, I-Premise HighQuality
batailles, I-Premise HighQuality
agressions, I-Premise HighQuality
viols) I-Premise HighQuality
ou I-Premise HighQuality
un I-Premise HighQuality
changement I-Premise HighQuality
brusque I-Premise HighQuality
et I-Premise HighQuality
menaçant I-Premise HighQuality
dans I-Premise HighQuality
le I-Premise HighQuality
statut I-Premise HighQuality
ou I-Premise HighQuality
l'environnement I-Premise HighQuality
social I-Premise HighQuality
de I-Premise HighQuality
l'individu I-Premise HighQuality
(par I-Premise HighQuality
exemple, I-Premise HighQuality
perte I-Premise HighQuality
de I-Premise HighQuality
plusieurs I-Premise HighQuality
êtres I-Premise HighQuality
chers, I-Premise HighQuality
incendie I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
maison, I-Premise HighQuality
etc.)" I-Premise HighQuality
ou I-Premise HighQuality
plus I-Premise HighQuality
brièvement I-Premise HighQuality
: I-Premise HighQuality
"nature I-Premise HighQuality
exceptionnellement I-Premise HighQuality
menaçante I-Premise HighQuality
ou I-Premise HighQuality
catastrophique" I-Premise HighQuality
Rompre B-Claim HighQuality
avec I-Claim HighQuality
un I-Claim HighQuality
partenaire I-Claim HighQuality
Je I-Claim HighQuality
comprends I-Claim HighQuality
que I-Claim HighQuality
ce I-Claim HighQuality
soit I-Claim HighQuality
difficile, I-Claim HighQuality
mais I-Claim HighQuality
pas I-Claim HighQuality
exceptionnel. I-Claim HighQuality

Donc B-Claim HighQuality
par I-Claim HighQuality
élimination I-Claim HighQuality
5. I-Claim HighQuality
crise I-Claim HighQuality
de I-Claim HighQuality
détresse. I-Claim HighQuality

C'est O 
une O 
question O 
utile, O 
fréquente O 
dans O 
la O 
pratique O 
quotidienne, O 
et O 
nous O 
voyons O 
ainsi O 
qu'il O 
faut O 
éviter O 
de O 
poser O 
un O 
diagnostic O 
de O 
longue O 
évolution O 
à O 
cause O 
d'une O 
réaction O 
naturelle. O 

Les B-Claim HighQuality
diagnostics I-Claim HighQuality
1 I-Claim HighQuality
à I-Claim HighQuality
4 I-Claim HighQuality
reviendraient I-Claim HighQuality
à I-Claim HighQuality
qualifier I-Claim HighQuality
de I-Claim HighQuality
diabétique I-Claim HighQuality
une I-Claim HighQuality
personne I-Claim HighQuality
qui I-Claim HighQuality
présente I-Claim HighQuality
une I-Claim HighQuality
hyperglycémie I-Claim HighQuality
après I-Claim HighQuality
avoir I-Claim HighQuality
mangé I-Claim HighQuality
trois I-Claim HighQuality
muffins. I-Claim HighQuality

Question O 
utile O 
et O 
réaliste. O 

QUESTION O 
TYPE: O 
ALLERGOLOGIE O 

CLINICAL O 
CASE: O 

Femme B-Premise HighQuality
de I-Premise HighQuality
25 I-Premise HighQuality
ans I-Premise HighQuality
ayant I-Premise HighQuality
des I-Premise HighQuality
antécédents I-Premise HighQuality
d'asthme I-Premise HighQuality
bronchique I-Premise HighQuality
allergique I-Premise HighQuality
dû I-Premise HighQuality
à I-Premise HighQuality
une I-Premise HighQuality
sensibilisation I-Premise HighQuality
aux I-Premise HighQuality
pollens I-Premise HighQuality
de I-Premise HighQuality
graminées I-Premise HighQuality
et I-Premise HighQuality
à I-Premise HighQuality
une I-Premise HighQuality
dermatite I-Premise HighQuality
atopique. I-Premise HighQuality

Elle B-Premise HighQuality
a I-Premise HighQuality
soudainement I-Premise HighQuality
développé I-Premise HighQuality
une I-Premise HighQuality
hypotension, I-Premise HighQuality
une I-Premise HighQuality
tachycardie, I-Premise HighQuality
une I-Premise HighQuality
urticaire I-Premise HighQuality
et I-Premise HighQuality
un I-Premise HighQuality
bronchospasme I-Premise HighQuality
après I-Premise HighQuality
avoir I-Premise HighQuality
mangé I-Premise HighQuality
des I-Premise HighQuality
cacahuètes I-Premise HighQuality
et I-Premise HighQuality
a I-Premise HighQuality
été I-Premise HighQuality
emmenée I-Premise HighQuality
au I-Premise HighQuality
service I-Premise HighQuality
des I-Premise HighQuality
urgences. I-Premise HighQuality

Quel O 
serait O 
l'ordre O 
des O 
médicaments O 
à O 
administrer O 
et O 
quels O 
tests O 
de O 
laboratoire O 
pourraient O 
être O 
demandés O 
pour O 
une O 
évaluation O 
plus O 
approfondie O 
? O 

1- O 
Adrénaline B-Claim HighQuality
intramusculaire, I-Claim HighQuality
suivie I-Claim HighQuality
d'un I-Claim HighQuality
bronchodilatateur I-Claim HighQuality
inhalé I-Claim HighQuality
de I-Claim HighQuality
type I-Claim HighQuality
SABA I-Claim HighQuality
et I-Claim HighQuality
de I-Claim HighQuality
dexchlorphéniramine I-Claim HighQuality
