recurrentes I-Premise HighQuality
de I-Premise HighQuality
localización I-Premise HighQuality
occipital I-Premise HighQuality
que I-Premise HighQuality
antes I-Premise HighQuality
aliviaba I-Premise HighQuality
con I-Premise HighQuality
una I-Premise HighQuality
dosis I-Premise HighQuality
baja I-Premise HighQuality
de I-Premise HighQuality
paracetamol I-Premise HighQuality
y I-Premise HighQuality
ahora I-Premise HighQuality
no. I-Premise HighQuality

Tanto B-Claim HighQuality
la I-Claim HighQuality
localización I-Claim HighQuality
inicialmente I-Claim HighQuality
occipital, I-Claim HighQuality
el I-Claim HighQuality
tiempo I-Claim HighQuality
de I-Claim HighQuality
evolución I-Claim HighQuality
de I-Claim HighQuality
2 I-Claim HighQuality
años, I-Claim HighQuality
como I-Claim HighQuality
la I-Claim HighQuality
sensación I-Claim HighQuality
de I-Claim HighQuality
peso I-Claim HighQuality
orientan I-Claim HighQuality
a I-Claim HighQuality
la I-Claim HighQuality
respuesta I-Claim HighQuality
4, I-Claim HighQuality
una I-Claim HighQuality
cefalea I-Claim HighQuality
tensional. I-Claim HighQuality

Rápidamente B-Claim HighQuality
se I-Claim HighQuality
descartan I-Claim HighQuality
la I-Claim HighQuality
migraña I-Claim HighQuality
y I-Claim HighQuality
los I-Claim HighQuality
trastornos I-Claim HighQuality
vasculares, I-Claim HighQuality
acompañados I-Claim HighQuality
de I-Claim HighQuality
otros I-Claim HighQuality
síntomas I-Claim HighQuality
neurológicos I-Claim HighQuality
o I-Claim HighQuality
naúseas, I-Claim HighQuality
fotofobia, I-Claim HighQuality
etc; I-Claim HighQuality
así I-Claim HighQuality
como I-Claim HighQuality
la I-Claim HighQuality
arteritis I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
temporal I-Claim HighQuality
rara I-Claim HighQuality
antes I-Claim HighQuality
de I-Claim HighQuality
los I-Claim HighQuality
50 I-Claim HighQuality
años. I-Claim HighQuality

La B-Claim HighQuality
cefalea I-Claim HighQuality
tumoral I-Claim HighQuality
suele I-Claim HighQuality
ser I-Claim HighQuality
“in I-Claim HighQuality
crescendo”, I-Claim HighQuality
no I-Claim HighQuality
recurrente I-Claim HighQuality
como I-Claim HighQuality
hace I-Claim HighQuality
pensar I-Claim HighQuality
el I-Claim HighQuality
caso I-Claim HighQuality
y I-Claim HighQuality
acompaña I-Claim HighQuality
otros I-Claim HighQuality
síntomas I-Claim HighQuality
neurológicos I-Claim HighQuality
o I-Claim HighQuality
de I-Claim HighQuality
hipertensión I-Claim HighQuality
intracraneal. I-Claim HighQuality

QUESTION O 
TYPE: O 
NEUROLOGY O 
AND O 
NEUROSURGERY O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
varón I-Premise HighQuality
de I-Premise HighQuality
78 I-Premise HighQuality
años I-Premise HighQuality
consulta I-Premise HighQuality
por I-Premise HighQuality
un I-Premise HighQuality
cuadro I-Premise HighQuality
de I-Premise HighQuality
deterioro I-Premise HighQuality
cognitivo I-Premise HighQuality
progresivo I-Premise HighQuality
de I-Premise HighQuality
un I-Premise HighQuality
año I-Premise HighQuality
de I-Premise HighQuality
evolución I-Premise HighQuality
con I-Premise HighQuality
fallos I-Premise HighQuality
de I-Premise HighQuality
memoria I-Premise HighQuality
y I-Premise HighQuality
orientación. I-Premise HighQuality

Su B-Premise HighQuality
familia I-Premise HighQuality
refiere I-Premise HighQuality
alucinaciones I-Premise HighQuality
visuales I-Premise HighQuality
recurrentes, I-Premise HighQuality
caídas B-Premise HighQuality
ocasionales I-Premise HighQuality
y I-Premise HighQuality
un I-Premise HighQuality
enlentecimiento I-Premise HighQuality
motor I-Premise HighQuality
llamativo. I-Premise HighQuality

¿Cuál O 
es O 
el O 
diagnóstico O 
más O 
probable? O 

1- O 
Demencia B-Claim HighQuality
vascular I-Claim HighQuality
multi-infarto. I-Claim HighQuality

2- O 
Demencia B-Claim HighQuality
tipo I-Claim HighQuality
Alzheimer. I-Claim HighQuality

3- O 
Demencia B-Claim HighQuality
con I-Claim HighQuality
cuerpos I-Claim HighQuality
de I-Claim HighQuality
Lewy I-Claim HighQuality
difusos. I-Claim HighQuality

4- O 
Demencia B-Claim HighQuality
fronto-temporal. I-Claim HighQuality

5- O 
Hidrocefalia B-Claim HighQuality
normotensiva. I-Claim HighQuality

CORRECT O 
ANSWER: O 
3 O 

Una B-Claim HighQuality
demencia I-Claim HighQuality
que I-Claim HighQuality
presenta I-Claim HighQuality
al I-Claim HighQuality
inicio I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
evolución I-Claim HighQuality
alucinaciones I-Claim HighQuality
visuales I-Claim HighQuality
(en I-Claim HighQuality
los I-Claim HighQuality
2 I-Claim HighQuality
primeros I-Claim HighQuality
años) I-Claim HighQuality
es I-Claim HighQuality
muy I-Claim HighQuality
sugerente I-Claim HighQuality
de I-Claim HighQuality
cuerpos I-Claim HighQuality
de I-Claim HighQuality
Lewy, I-Claim HighQuality
y I-Claim HighQuality
es I-Claim HighQuality
el I-Claim HighQuality
síntoma I-Claim HighQuality
guía I-Claim HighQuality
en I-Claim HighQuality
estas I-Claim HighQuality
preguntas. I-Claim HighQuality

Si B-Claim HighQuality
a I-Claim HighQuality
ello I-Claim HighQuality
sumamos I-Claim HighQuality
las I-Claim HighQuality
caídas I-Claim HighQuality
y I-Claim HighQuality
el I-Claim HighQuality
enlentecimiento I-Claim HighQuality
motor I-Claim HighQuality
sugerente I-Claim HighQuality
de I-Claim HighQuality
parkinsonismo, I-Claim HighQuality
hace I-Claim HighQuality
más I-Claim HighQuality
fácil I-Claim HighQuality
la I-Claim HighQuality
pregunta. I-Claim HighQuality

Por B-Claim HighQuality
lo I-Claim HighQuality
tanto, I-Claim HighQuality
correcta I-Claim HighQuality
la I-Claim HighQuality
número I-Claim HighQuality
3. I-Claim HighQuality

QUESTION O 
TYPE: O 
SURGERY O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
hombre I-Premise HighQuality
de I-Premise HighQuality
30 I-Premise HighQuality
años I-Premise HighQuality
sufre I-Premise HighQuality
una I-Premise HighQuality
caída I-Premise HighQuality
de I-Premise HighQuality
una I-Premise HighQuality
altura I-Premise HighQuality
de I-Premise HighQuality
2 I-Premise HighQuality
metros I-Premise HighQuality
de I-Premise HighQuality
pie. I-Premise HighQuality

A O 
su O 
llegada O 
a O 
urgencias O 
en O 
camilla O 
consciente B-Premise HighQuality
y I-Premise HighQuality
orientado, I-Premise HighQuality
con I-Premise HighQuality
sondaje I-Premise HighQuality
vesical I-Premise HighQuality
con I-Premise HighQuality
orina I-Premise HighQuality
clara. I-Premise HighQuality

Muestra O 
tumefacción B-Premise HighQuality
de I-Premise HighQuality
talón I-Premise HighQuality
izquierdo I-Premise HighQuality
y I-Premise HighQuality
hormigueos I-Premise HighQuality
leves I-Premise HighQuality
por I-Premise HighQuality
cara I-Premise HighQuality
anterior I-Premise HighQuality
del I-Premise HighQuality
muslo I-Premise HighQuality
izquierdo I-Premise HighQuality
y O 
escroto B-Premise HighQuality
así I-Premise HighQuality
como I-Premise HighQuality
disestesias I-Premise HighQuality
en I-Premise HighQuality
ambos I-Premise HighQuality
pies. I-Premise HighQuality

El O 
paciente O 
se O 
despide O 
del O 
camillero O 
con O 
un O 
apretón O 
de O 
manos O 
con O 
una O 
palmada O 
simultánea O 
en O 
el O 
hombro. O 

La B-Premise HighQuality
rotación I-Premise HighQuality
de I-Premise HighQuality
los I-Premise HighQuality
miembros I-Premise HighQuality
inferiores I-Premise HighQuality
en I-Premise HighQuality
la I-Premise HighQuality
camilla I-Premise HighQuality
cogidos I-Premise HighQuality
por I-Premise HighQuality
los I-Premise HighQuality
tobillos I-Premise HighQuality
es I-Premise HighQuality
indolora I-Premise HighQuality
y O 
la B-Premise HighQuality
compresión I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
pelvis I-Premise HighQuality
es I-Premise HighQuality
asintomática. I-Premise HighQuality

A O 
continuación: O 

1- O 
Lo B-Claim HighQuality
sentaremos I-Claim HighQuality
en I-Claim HighQuality
la I-Claim HighQuality
camilla I-Claim HighQuality
para I-Claim HighQuality
poder I-Claim HighQuality
explorar I-Claim HighQuality
la I-Claim HighQuality
columna I-Claim HighQuality
cervical. I-Claim HighQuality

2- O 
Remitirlo B-Claim HighQuality
a I-Claim HighQuality
la I-Claim HighQuality
radiología I-Claim HighQuality
para I-Claim HighQuality
realizar I-Claim HighQuality
estudio I-Claim HighQuality
de I-Claim HighQuality
las I-Claim HighQuality
extremidades I-Claim HighQuality
inferiores I-Claim HighQuality
(pies, I-Claim HighQuality
fémures, I-Claim HighQuality
pelvis). I-Claim HighQuality

3- O 
Palparemos B-Claim HighQuality
el I-Claim HighQuality
abdomen I-Claim HighQuality
y I-Claim HighQuality
rodaremos I-Claim HighQuality
en I-Claim HighQuality
bloque I-Claim HighQuality
para I-Claim HighQuality
palpar I-Claim HighQuality
la I-Claim HighQuality
columna I-Claim HighQuality
toracolumbar. I-Claim HighQuality

4- O 
Le B-Claim HighQuality
colocaremos I-Claim HighQuality
un I-Claim HighQuality
collarin I-Claim HighQuality
cervical I-Claim HighQuality
y I-Claim HighQuality
remitiremos I-Claim HighQuality
a I-Claim HighQuality
radiología I-Claim HighQuality
para I-Claim HighQuality
estudio I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
imagen I-Claim HighQuality
de I-Claim HighQuality
extremidades I-Claim HighQuality
inferiores I-Claim HighQuality
y I-Claim HighQuality
columna I-Claim HighQuality
cervical. I-Claim HighQuality

5- O 
Solicitaremos B-Claim HighQuality
una I-Claim HighQuality
ecografía I-Claim HighQuality
abdominal. I-Claim HighQuality

CORRECT O 
ANSWER: O 
3 O 

Creo B-Claim HighQuality
que I-Claim HighQuality
la I-Claim HighQuality
respuesta I-Claim HighQuality
correcta I-Claim HighQuality
es I-Claim HighQuality
la I-Claim HighQuality
3. I-Claim HighQuality

El B-Claim HighQuality
paciente I-Claim HighQuality
por I-Claim HighQuality
el I-Claim HighQuality
mecanismo I-Claim HighQuality
lesional-caída I-Claim HighQuality
de I-Claim HighQuality
pie- I-Claim HighQuality
, I-Claim HighQuality
por I-Claim HighQuality
la I-Claim HighQuality
fractura I-Claim HighQuality
de I-Claim HighQuality
calcáneo I-Claim HighQuality
y I-Claim HighQuality
por I-Claim HighQuality
la I-Claim HighQuality
sintomatología I-Claim HighQuality
neurológica I-Claim HighQuality
sugiere I-Claim HighQuality
una I-Claim HighQuality
lesión I-Claim HighQuality
medular I-Claim HighQuality
baja I-Claim HighQuality
por I-Claim HighQuality
fractura I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
columna I-Claim HighQuality
lumbar. I-Claim HighQuality

La B-Claim HighQuality
lesión I-Claim HighQuality
no I-Claim HighQuality
es I-Claim HighQuality
alta I-Claim HighQuality
porque O 
mueve B-Premise HighQuality
los I-Premise HighQuality
brazos. I-Premise HighQuality

Tampoco B-Claim HighQuality
parece I-Claim HighQuality
una I-Claim HighQuality
lesión I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
pelvis I-Claim HighQuality
por O 
la B-Premise HighQuality
ausencia I-Premise HighQuality
de I-Premise HighQuality
dolor I-Premise HighQuality
a I-Premise HighQuality
la I-Premise HighQuality
movilización I-Premise HighQuality
o I-Premise HighQuality
palpación. I-Premise HighQuality

Si B-Claim HighQuality
hay I-Claim HighQuality
una I-Claim HighQuality
sospecha I-Claim HighQuality
de I-Claim HighQuality
lesión I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
pelvis I-Claim HighQuality
en I-Claim HighQuality
la I-Claim HighQuality
evaluación I-Claim HighQuality
primaria I-Claim HighQuality
de I-Claim HighQuality
todo I-Claim HighQuality
politraumatizado I-Claim HighQuality
(ATLS) I-Claim HighQuality
se I-Claim HighQuality
debe I-Claim HighQuality
realizar I-Claim HighQuality
una I-Claim HighQuality
exploración I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
columna I-Claim HighQuality
rotándolo I-Claim HighQuality
en I-Claim HighQuality
bloque I-Claim HighQuality
para I-Claim HighQuality
evitar I-Claim HighQuality
producir I-Claim HighQuality
más I-Claim HighQuality
lesión. I-Claim HighQuality

La B-Claim HighQuality
palpación I-Claim HighQuality
abdominal I-Claim HighQuality
también I-Claim HighQuality
forma I-Claim HighQuality
parte I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
evaluación I-Claim HighQuality
inicial. I-Claim HighQuality

La B-Claim HighQuality
ecografía I-Claim HighQuality
abdominal I-Claim HighQuality
puede I-Claim HighQuality
estar I-Claim HighQuality
indicada I-Claim HighQuality
en I-Claim HighQuality
pacientes I-Claim HighQuality
inestables I-Claim HighQuality
hemodinámicamente I-Claim HighQuality
si I-Claim HighQuality
se I-Claim HighQuality
sospechan I-Claim HighQuality
lesiones I-Claim HighQuality
abdominales I-Claim HighQuality
pero I-Claim HighQuality
en I-Claim HighQuality
todo I-Claim HighQuality
caso I-Claim HighQuality
se I-Claim HighQuality
hace I-Claim HighQuality
después I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
evaluación I-Claim HighQuality
inicial. I-Claim HighQuality

QUESTION O 
TYPE: O 
NEUROLOGY O 
AND O 
NEUROSURGERY O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
individuo I-Premise HighQuality
presenta I-Premise HighQuality
“debilidad I-Premise HighQuality
muscular” I-Premise HighQuality
(hemiparesia I-Premise HighQuality
espástica) I-Premise HighQuality
de I-Premise HighQuality
ambas I-Premise HighQuality
extremidades I-Premise HighQuality
derechas, I-Premise HighQuality
con I-Premise HighQuality
hiperreflexia I-Premise HighQuality
y I-Premise HighQuality
signo I-Premise HighQuality
de I-Premise HighQuality
Babinski, I-Premise HighQuality
junto I-Premise HighQuality
a I-Premise HighQuality
una I-Premise HighQuality
“parálisis I-Premise HighQuality
fláccida I-Premise HighQuality
facial” I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
hemicara I-Premise HighQuality
izquierda, I-Premise HighQuality
con I-Premise HighQuality
incapacidad I-Premise HighQuality
para I-Premise HighQuality
cerrar I-Premise HighQuality
el I-Premise HighQuality
ojo I-Premise HighQuality
izquierdo I-Premise HighQuality
o I-Premise HighQuality
de I-Premise HighQuality
retraer I-Premise HighQuality
el I-Premise HighQuality
lado I-Premise HighQuality
izquierdo I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
boca, I-Premise HighQuality
además I-Premise HighQuality
de I-Premise HighQuality
otras I-Premise HighQuality
alteraciones. I-Premise HighQuality

Por B-Premise HighQuality
los I-Premise HighQuality
datos I-Premise HighQuality
descritos I-Premise HighQuality
se I-Premise HighQuality
trata I-Premise HighQuality
de I-Premise HighQuality
una I-Premise HighQuality
alteración I-Premise HighQuality
que I-Premise HighQuality
afecta, I-Premise HighQuality
entre I-Premise HighQuality
otros I-Premise HighQuality
elementos, I-Premise HighQuality
a I-Premise HighQuality
los I-Premise HighQuality
fascículos I-Premise HighQuality
motores: I-Premise HighQuality
córtico-espinal I-Premise HighQuality
y I-Premise HighQuality
córtico-nuclear, I-Premise HighQuality
pero O 
¿a O 
qué O 
nivel O 
del O 
neuroeje O 
localizaría O 
la O 
lesión? O 

1- O 
A B-Claim HighQuality
nivel I-Claim HighQuality
del I-Claim HighQuality
área I-Claim HighQuality
4 I-Claim HighQuality
de I-Claim HighQuality
Brodmann I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
corteza I-Claim HighQuality
cerebral I-Claim HighQuality
del I-Claim HighQuality
lado I-Claim HighQuality
derecho. I-Claim HighQuality

2- O 
En B-Claim HighQuality
la I-Claim HighQuality
cápsula I-Claim HighQuality
interna, I-Claim HighQuality
brazo I-Claim HighQuality
posterior I-Claim HighQuality
del I-Claim HighQuality
lado I-Claim HighQuality
derecho. I-Claim HighQuality

3- O 
En B-Claim HighQuality
el I-Claim HighQuality
pedúnculo I-Claim HighQuality
cerebral I-Claim HighQuality
izquierdo. I-Claim HighQuality

4- O 
En B-Claim HighQuality
la I-Claim HighQuality
porción I-Claim HighQuality
medial I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
protuberancia I-Claim HighQuality
caudal I-Claim HighQuality
del I-Claim HighQuality
lado I-Claim HighQuality
izquierdo. I-Claim HighQuality

5- O 
En B-Claim HighQuality
el I-Claim HighQuality
bulbo I-Claim HighQuality
raquídeo I-Claim HighQuality
antes I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
decusación I-Claim HighQuality
del I-Claim HighQuality
fascículo I-Claim HighQuality
córtico-espinal I-Claim HighQuality
derecho. I-Claim HighQuality

CORRECT O 
ANSWER: O 
4 O 

Pregunta O 
siempre O 
liante O 
del O 
tronco O 
del O 
encéfalo. O 

Tenemos B-Premise HighQuality
una I-Premise HighQuality
hemiparesia I-Premise HighQuality
derecha I-Premise HighQuality
y I-Premise HighQuality
afectación I-Premise HighQuality
del I-Premise HighQuality
núcleo I-Premise HighQuality
del I-Premise HighQuality
facial I-Premise HighQuality
izquierdo, I-Premise HighQuality
ya I-Premise HighQuality
que I-Premise HighQuality
tiene I-Premise HighQuality
afectado I-Premise HighQuality
el I-Premise HighQuality
facial I-Premise HighQuality
superior I-Premise HighQuality
y I-Premise HighQuality
el I-Premise HighQuality
inferior; I-Premise HighQuality
por B-Claim HighQuality
lo I-Claim HighQuality
tanto I-Claim HighQuality
tenemos I-Claim HighQuality
una I-Claim HighQuality
clínica I-Claim HighQuality
cruzada, I-Claim HighQuality
teniendo I-Claim HighQuality
que I-Claim HighQuality
pensar I-Claim HighQuality
en I-Claim HighQuality
afectación I-Claim HighQuality
del I-Claim HighQuality
tronco I-Claim HighQuality
del I-Claim HighQuality
encéfalo. I-Claim HighQuality

Si B-Claim HighQuality
tenemos I-Claim HighQuality
en I-Claim HighQuality
un I-Claim HighQuality
esquema I-Claim HighQuality
rápido I-Claim HighQuality
de I-Claim HighQuality
dónde I-Claim HighQuality
parten I-Claim HighQuality
los I-Claim HighQuality
núcleos I-Claim HighQuality
de I-Claim HighQuality
los I-Claim HighQuality
pares I-Claim HighQuality
craneales: I-Claim HighQuality
los I-Claim HighQuality
4 I-Claim HighQuality
primeros I-Claim HighQuality
por I-Claim HighQuality
encima I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
protuberancia, I-Claim HighQuality
los I-Claim HighQuality
4 I-Claim HighQuality
siguientes I-Claim HighQuality
en I-Claim HighQuality
la I-Claim HighQuality
protuberancia, I-Claim HighQuality
y I-Claim HighQuality
los I-Claim HighQuality
4 I-Claim HighQuality
últimos I-Claim HighQuality
por I-Claim HighQuality
debajo I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
protuberancia, I-Claim HighQuality
tenemos I-Claim HighQuality
que I-Claim HighQuality
el I-Claim HighQuality
núcleo I-Claim HighQuality
facial I-Claim HighQuality
está I-Claim HighQuality
en I-Claim HighQuality
los I-Claim HighQuality
4 I-Claim HighQuality
del I-Claim HighQuality
medio. I-Claim HighQuality

O B-Claim HighQuality
sea I-Claim HighQuality
núcleo I-Claim HighQuality
facial I-Claim HighQuality
izquierdo, I-Claim HighQuality
protuberancia I-Claim HighQuality
izquierda, I-Claim HighQuality
así I-Claim HighQuality
que I-Claim HighQuality
respuesta I-Claim HighQuality
4. I-Claim HighQuality

QUESTION O 
TYPE: O 
NEUROLOGY O 
AND O 
NEUROSURGERY O 

CLINICAL O 
CASE: O 

Hombre B-Premise HighQuality
de I-Premise HighQuality
54 I-Premise HighQuality
años, I-Premise HighQuality
con I-Premise HighQuality
antecedentes I-Premise HighQuality
personales I-Premise HighQuality
de I-Premise HighQuality
DM, I-Premise HighQuality
HTA I-Premise HighQuality
e I-Premise HighQuality
insuficiencia I-Premise HighQuality
renal I-Premise HighQuality
crónica I-Premise HighQuality
leve, I-Premise HighQuality
que I-Premise HighQuality
presenta I-Premise HighQuality
somnolencia I-Premise HighQuality
y I-Premise HighQuality
hemiparesia I-Premise HighQuality
derecha. I-Premise HighQuality

En B-Premise HighQuality
la I-Premise HighQuality
analítica: I-Premise HighQuality
creatinina I-Premise HighQuality
de I-Premise HighQuality
2.3 I-Premise HighQuality
mg/dl, I-Premise HighQuality
Hb I-Premise HighQuality
10.3 I-Premise HighQuality
g/dl I-Premise HighQuality
y I-Premise HighQuality
plaquetas I-Premise HighQuality
20000 I-Premise HighQuality
mm3, I-Premise HighQuality
con I-Premise HighQuality
coagulación I-Premise HighQuality
normal. I-Premise HighQuality

En B-Premise HighQuality
TAC I-Premise HighQuality
craneal: I-Premise HighQuality
lesiones I-Premise HighQuality
isquémicas I-Premise HighQuality
con I-Premise HighQuality
necrosis I-Premise HighQuality
microhemorrágicas. I-Premise HighQuality

Posteriormente B-Premise HighQuality
comienza I-Premise HighQuality
con I-Premise HighQuality
deterioro I-Premise HighQuality
progresivo I-Premise HighQuality
del I-Premise HighQuality
nivle I-Premise HighQuality
de I-Premise HighQuality
conciencia I-Premise HighQuality
y I-Premise HighQuality
aumento I-Premise HighQuality
de I-Premise HighQuality
Cr, I-Premise HighQuality
LDH I-Premise HighQuality
y I-Premise HighQuality
bilirrubina I-Premise HighQuality
no I-Premise HighQuality
conjugada. I-Premise HighQuality

Se B-Premise HighQuality
realiza I-Premise HighQuality
Coombs I-Premise HighQuality
directo I-Premise HighQuality
que I-Premise HighQuality
es I-Premise HighQuality
negativo. I-Premise HighQuality

Esquistocitos B-Premise HighQuality
en I-Premise HighQuality
frotis. I-Premise HighQuality

Ante O 
la O 
sospecha O 
diagnóstica O 
la O 
conducta O 
a O 
seguir O 
es: O 

1- O 
Nuevo B-Claim HighQuality
TAC I-Claim HighQuality
craneal I-Claim HighQuality
ante I-Claim HighQuality
la I-Claim HighQuality
sospecha I-Claim HighQuality
de I-Claim HighQuality
transformación I-Claim HighQuality
hemorrágica I-Claim HighQuality
de I-Claim HighQuality
ictus I-Claim HighQuality
isquémico. I-Claim HighQuality

2- O 
Iniciar B-Claim HighQuality
plasmaféresis I-Claim HighQuality
urgente. I-Claim HighQuality

3- O 
Inicio B-Claim HighQuality
de I-Claim HighQuality
tratamiento I-Claim HighQuality
con I-Claim HighQuality
glucocorticoides I-Claim HighQuality
a I-Claim HighQuality
dosis I-Claim HighQuality
de I-Claim HighQuality
1 I-Claim HighQuality
mg/kg/día. I-Claim HighQuality

4- O 
Buscar B-Claim HighQuality
causa I-Claim HighQuality
desencadente I-Claim HighQuality
de I-Claim HighQuality
cuadro I-Claim HighQuality
de I-Claim HighQuality
CID. I-Claim HighQuality

5- O 
Sospecha B-Claim HighQuality
de I-Claim HighQuality
Mieloma I-Claim HighQuality
Múltiple: I-Claim HighQuality
aspirado I-Claim HighQuality
de I-Claim HighQuality
médula I-Claim HighQuality
ósea. I-Claim HighQuality

CORRECT O 
ANSWER: O 
2 O 

Veamos: O 
un B-Premise HighQuality
paciente I-Premise HighQuality
con I-Premise HighQuality
ciertos I-Premise HighQuality
antecedentes I-Premise HighQuality
que I-Premise HighQuality
tiene: I-Premise HighQuality
– I-Premise HighQuality
Esquistocitos I-Premise HighQuality
en I-Premise HighQuality
frotis: I-Premise HighQuality
indica B-Claim HighQuality
anemia I-Claim HighQuality
microangiopática, I-Claim HighQuality
ruptura I-Claim HighQuality
de I-Claim HighQuality
hematíes I-Claim HighQuality
de I-Claim HighQuality
causa I-Claim HighQuality
mecánica, I-Claim HighQuality
cosa I-Claim HighQuality
que I-Claim HighQuality
se I-Claim HighQuality
puede I-Claim HighQuality
ver I-Claim HighQuality
fundamentalmente I-Claim HighQuality
en I-Claim HighQuality
PTT, I-Claim HighQuality
anemia I-Claim HighQuality
hemolítica I-Claim HighQuality
autoinmune I-Claim HighQuality
y I-Claim HighQuality
CID. I-Claim HighQuality

– O 
Bicitopenia: B-Claim HighQuality
ahí I-Claim HighQuality
las I-Claim HighQuality
causas I-Claim HighQuality
pueden I-Claim HighQuality
ser I-Claim HighQuality
muuuuuy I-Claim HighQuality
variadas. I-Claim HighQuality

– O 
Elevación B-Premise HighQuality
de I-Premise HighQuality
LDH I-Premise HighQuality
y I-Premise HighQuality
Bilirrubina, I-Premise HighQuality
lo B-Claim HighQuality
cual I-Claim HighQuality
indica I-Claim HighQuality
ruptura I-Claim HighQuality
de I-Claim HighQuality
hematíes I-Claim HighQuality
a I-Claim HighQuality
cascoporro. I-Claim HighQuality

– O 
Coombs B-Premise HighQuality
directo I-Premise HighQuality
negativo: I-Premise HighQuality
dato B-Claim HighQuality
esencial, I-Claim HighQuality
indica I-Claim HighQuality
que I-Claim HighQuality
no I-Claim HighQuality
hay I-Claim HighQuality
ningún I-Claim HighQuality
anticuerpo I-Claim HighQuality
que I-Claim HighQuality
se I-Claim HighQuality
pegue I-Claim HighQuality
al I-Claim HighQuality
hematíe. I-Claim HighQuality

Con O 
estos O 
mimbres O 
vamos O 
a O 
tejer O 
el O 
cesto: O 
Respuesta B-Claim HighQuality
1: I-Claim HighQuality
no I-Claim HighQuality
puede I-Claim HighQuality
ser I-Claim HighQuality
porque I-Claim HighQuality
una I-Claim HighQuality
transformación I-Claim HighQuality
hemorrágica I-Claim HighQuality
no I-Claim HighQuality
da I-Claim HighQuality
una I-Claim HighQuality
elevación I-Claim HighQuality
de I-Claim HighQuality
LDH I-Claim HighQuality
y I-Claim HighQuality
Cr I-Claim HighQuality
tan I-Claim HighQuality
brutal, I-Claim HighQuality
además I-Claim HighQuality
de I-Claim HighQuality
no I-Claim HighQuality
explicar I-Claim HighQuality
la I-Claim HighQuality
esquistocitosis. I-Claim HighQuality

Respuesta B-Claim HighQuality
2: I-Claim HighQuality
plasmaféresis I-Claim HighQuality
urgente…en I-Claim HighQuality
caso I-Claim HighQuality
de I-Claim HighQuality
púrpura I-Claim HighQuality
trombótica I-Claim HighQuality
trombocitopénica I-Claim HighQuality
sí; I-Claim HighQuality
esta B-Claim HighQuality
respuesta I-Claim HighQuality
me I-Claim HighQuality
gusta I-Claim HighQuality
porque I-Claim HighQuality
justifica I-Claim HighQuality
la I-Claim HighQuality
bicitopenia, I-Claim HighQuality
ya I-Claim HighQuality
que I-Claim HighQuality
se I-Claim HighQuality
produce I-Claim HighQuality
anemia I-Claim HighQuality
hemolítica I-Claim HighQuality
microangiopática I-Claim HighQuality
por I-Claim HighQuality
ruptura I-Claim HighQuality
de I-Claim HighQuality
los I-Claim HighQuality
hematíes I-Claim HighQuality
al I-Claim HighQuality
ser I-Claim HighQuality
fragmentados I-Claim HighQuality
por I-Claim HighQuality
los I-Claim HighQuality
multímeros I-Claim HighQuality
de I-Claim HighQuality
factor I-Claim HighQuality
de I-Claim HighQuality
von I-Claim HighQuality
Willebrand I-Claim HighQuality
ultralargos I-Claim HighQuality
en I-Claim HighQuality
caso I-Claim HighQuality
de I-Claim HighQuality
deficiencia I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
enzima I-Claim HighQuality
ADAMST13, I-Claim HighQuality
con I-Claim HighQuality
lo I-Claim HighQuality
que I-Claim HighQuality
se I-Claim HighQuality
producen I-Claim HighQuality
agregados I-Claim HighQuality
plaquetarios I-Claim HighQuality
brutales I-Claim HighQuality
y I-Claim HighQuality
el I-Claim HighQuality
citómetro I-Claim HighQuality
de I-Claim HighQuality
flujo I-Claim HighQuality
no I-Claim HighQuality
cuenta I-Claim HighQuality
400 I-Claim HighQuality
plaquetas, I-Claim HighQuality
sino I-Claim HighQuality
un I-Claim HighQuality
molondrón I-Claim HighQuality
de I-Claim HighQuality
plaquetas I-Claim HighQuality
que I-Claim HighQuality
